Mean_time	Mean_qlow	Mean_qup	Priors
t_n294	2077.304	1691.72	2435.24	0
t_n295	1668.206	1143.24	2143.04	0
t_n296	2528.28	2191.56	2851.31	0
t_n297	2110.93	1667.91	2508.87	0
t_n298	1138.11	278.21	2084.22	0
t_n299	276.173	96.08	569.64	0
t_n300	2454.714	1789.39	3006.12	0
t_n301	2366.495	1695.36	2936.05	0
t_n302	2155.059	1489.56	2752.75	0
t_n303	829.167	44.04	1993.81	0
t_n304	3283.093	3142.21	3442.96	0
t_n305	3250.32	3114.64	3406.38	0
t_n306	2912.593	2325.39	3263.8	0
t_n307	3116.525	3003.56	3265.3	0
t_n308_TG-OXYPHOTOBACTERIA	2985.358	2946.05	3087.26	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2307.191	2010.73	2639.18	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	1791.674	1467.78	2157.52	0
t_n311	1448.055	1207.32	1742.94	0
t_n312_ARCHAEPLASTIDA-DUP1	1269.565	1096.65	1462.51	[#6]
t_n313	945.142	792.65	1120.65	0
t_n314_EMBRYOPHYTA-DUP1	467.936	432.12	513.89	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	196.318	133.84	247.03	[#4]
t_n316	736.111	562.73	927.33	0
t_n317	145.445	46.61	293.99	0
t_n318	1093.329	909.97	1293.56	0
t_n319	779.433	386.94	1153.83	0
t_n320	437.342	250.8	663.39	0
t_n321	774.295	461.28	1073.79	0
t_n322	1234.283	926.83	1562.88	0
t_n323	1045.539	723.81	1385.64	0
t_n324	652.284	360.03	1008.22	0
t_n325	1069.946	696.93	1432.4	0
t_n326	740.725	277.83	1388.85	0
t_n327	3195.213	2989.85	3382.54	0
t_n328	2236.996	1814.51	2650.65	0
t_n329_TG-EUKARYA-MITO	1804.631	1460.99	2233.66	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1332.524	1130.42	1556.75	0
t_n331	1089.724	907.79	1304.69	0
t_n332_FUNGI-DUP1	801.702	600.76	1024.86	[#2]
t_n333_METAZOA	596.581	577.03	609.46	[#13]
t_n334_EUMETAZOA-DUP1	574.206	561.7	590.1	[#3]
t_n335	456.072	352.09	540.35	0
t_n336	437.36	250.48	669.68	0
t_n337	1503.701	1262.49	1793.78	0
t_n338_ARCHAEPLASTIDA-DUP2	1269.565	1096.65	1462.51	[#6]
t_n339	945.142	792.65	1120.65	0
t_n340_EMBRYOPHYTA-DUP2	467.936	432.12	513.89	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	196.318	133.84	247.03	[#4]
t_n342	736.111	562.73	927.33	0
t_n343	145.445	46.61	293.99	0
t_n344	1093.329	909.97	1293.56	0
t_n345	970.244	560.92	1374.83	0
t_n346	1942.436	1445.76	2431.83	0
t_n347	1601.926	1073.94	2129.16	0
t_n348	1460.568	955.75	1993.02	0
t_n349	1115.083	646.71	1646.82	0
t_n350	3158.016	2941.6	3353.67	0
t_n351	2940.938	2490.88	3249.25	0
t_n352	2805.468	2352.1	3146.02	0
t_n353	2764.298	2310.2	3111.1	0
t_n354	2483.606	1974.19	2891.89	0
t_n355	367.566	24.4	986.6	0
t_n356	2554.483	2037.6	2971.02	0
t_n357	2411.759	1869.43	2860.74	0
t_n358	1663.776	923.1	2321.49	0
t_n359	2203.432	1545.85	2737.96	0
t_n360	1664.748	971.5	2313.64	0
t_n361	1636.321	989.19	2260.28	0
t_n362	801.38	158.65	1600.22	0
t_n363	401.157	13.41	1184.4	0
t_n364	2138.748	1454.68	2698.28	0
t_n365	2265.082	1417.55	2943.55	0
t_n366	2029.341	1324.93	2663.94	0
t_n367	1581.671	989.8	2157.17	0
t_n368_LUCA-DUP	4400.765	4301.31	4472.88	[#1]
t_n369	3283.093	3142.21	3442.96	0
t_n370	3195.213	2989.85	3382.54	0
t_n371	3158.016	2941.6	3353.67	0
t_n372	3011.886	2649.59	3276.38	0
t_n373	2870.552	2473.28	3182.74	0
t_n374	2806.015	2406	3131.38	0
t_n375	2301.453	1719.02	2794.05	0
t_n376	2226.663	1641.11	2728.85	0
t_n377	991.665	50.98	2127.72	0
t_n378	1581.671	989.8	2157.17	0
t_n379	2483.606	1974.19	2891.89	0
t_n380	367.566	24.4	986.6	0
t_n381	2674.862	2121.18	3078.95	0
t_n382	2315.299	1543.2	2883.02	0
t_n383	907.416	46.47	2140.15	0
t_n384	2573.268	1683.43	3127.03	0
t_n385	2137.187	1338.01	2772.87	0
t_n386	1228.996	245.39	2316.03	0
t_n387	613.992	21.02	1754.4	0
t_n388	2842.937	1972.31	3256.6	0
t_n389	1345.51	32.73	3010.8	0
t_n390	2236.996	1814.51	2650.65	0
t_n391_TG-EUKARYA-MITO-DUP	1804.631	1460.99	2233.66	[#8]
t_n392	1607.087	1345.44	1929.23	0
t_n393	1332.524	1130.42	1556.75	0
t_n394	1089.724	907.79	1304.69	0
t_n395_FUNGI-DUP2	801.702	600.76	1024.86	[#2]
t_n396	641.06	456.86	851.97	0
t_n397_METAZOA	596.581	577.03	609.46	[#13]
t_n398_EUMETAZOA-DUP2	574.206	561.7	590.1	[#3]
t_n399	456.072	352.09	540.35	0
t_n400	437.36	250.48	669.68	0
t_n401	1503.701	1262.49	1793.78	0
t_n402_ARCHAEPLASTIDA-DUP3	1269.565	1096.65	1462.51	[#6]
t_n403	945.142	792.65	1120.65	0
t_n404_EMBRYOPHYTA-DUP3	467.936	432.12	513.89	[#5]
t_n405_EUDICOT-MONOCOT-DUP3	196.318	133.84	247.03	[#4]
t_n406	736.111	562.73	927.33	0
t_n407	145.445	46.61	293.99	0
t_n408	1093.329	909.97	1293.56	0
t_n409	951.583	628.5	1204.7	0
t_n410	437.342	250.8	663.39	0
t_n411	1315.162	939.64	1768.21	0
t_n412	381.846	189.54	640	0
t_n413_CG-FORAMINIFERA-DUP1	672.722	533.5	876.52	[#11]
t_n414	1938.555	1428.66	2434.34	0
t_n415	1601.926	1073.94	2129.16	0
t_n416	1460.568	955.75	1993.02	0
t_n417	1115.083	646.71	1646.82	0
t_n418	3250.32	3114.64	3406.38	0
t_n419	2912.593	2325.39	3263.8	0
t_n420	2731.331	2017.89	3171.11	0
t_n421	3116.525	3003.56	3265.3	0
t_n422_TG-OXYPHOTOBACTERIA-DUP	2985.358	2946.05	3087.26	[#10]
t_n423_CG-OXYPHOTOBACTERIA-DUP	2307.191	2010.73	2639.18	[#9]
t_n424	1791.674	1467.78	2157.52	0
t_n425	1448.055	1207.32	1742.94	0
t_n426_ARCHAEPLASTIDA-DUP4	1269.565	1096.65	1462.51	[#6]
t_n427	945.142	792.65	1120.65	0
t_n428	736.111	562.73	927.33	0
t_n429	145.445	46.61	293.99	0
t_n430_EMBRYOPHYTA-DUP4	467.936	432.12	513.89	[#5]
t_n431	1093.329	909.97	1293.56	0
t_n432	941.744	619.88	1200.3	0
t_n433	470.68	22.94	1016.97	0
t_n434	1234.283	926.83	1562.88	0
t_n435	1045.539	723.81	1385.64	0
t_n436	652.284	360.03	1008.22	0
t_n437	740.725	277.83	1388.85	0
t_n438	3151.332	2853.61	3429.65	0
t_n439	3020.53	2723.66	3303.1	0
t_n440	2808.971	2247.73	3196.64	0
t_n441	2545.142	1890.5	3025.69	0
t_n442	2864.336	2565.15	3155.71	0
t_n443	2736.847	2437.57	3033.14	0
t_n444	2437.365	2091.88	2773.99	0
t_n445	2284.339	1942.33	2622.01	0
t_n446	2226.588	1869.9	2574.02	0
t_n447	2168.839	1803.9	2523.18	0
t_n448	1681.9	938.04	2285.82	0
t_n449	1066.41	464.01	1665.78	0
t_n450	1702.896	1282.5	2109.92	0
t_n451	648.291	351.44	1028	0
t_n452	1352.895	895.58	1812.36	0
t_n453	321.347	149.59	582.64	0
t_n454	200.769	82.7	394.47	0
t_n455	2626.763	2328.03	2926.45	0
t_n456_TG-EUKARYA-ARCH-DUP	2416.313	2126.54	2714.95	[#7]
t_n457_LECA-DUP	1552.366	1349.93	1778.48	[#12]
t_n458	1332.524	1130.42	1556.75	0
t_n459	1089.724	907.79	1304.69	0
t_n460_FUNGI-DUP	801.702	600.76	1024.86	[#2]
t_n461	641.06	456.86	851.97	0
t_n462_METAZOA	596.581	577.03	609.46	[#13]
t_n463_EUMETAZOA-DUP3	574.206	561.7	590.1	[#3]
t_n464	456.072	352.09	540.35	0
t_n465	437.36	250.48	669.68	0
t_n466	1511.461	1312.07	1733.4	0
t_n467	1463.013	1269.16	1679.66	0
t_n468_ARCHAEPLASTIDA-DUP5	1269.565	1096.65	1462.51	[#6]
t_n469	1088.874	858.2	1347.53	0
t_n470	945.142	792.65	1120.65	0
t_n471_EMBRYOPHYTA-DUP5	467.936	432.12	513.89	[#5]
t_n472_EUDICOT-MONOCOT-DUP4	196.318	133.84	247.03	[#4]
t_n473	736.111	562.73	927.33	0
t_n474	145.445	46.61	293.99	0
t_n475	1093.329	909.97	1293.56	0
t_n476	847.631	590.53	1100.76	0
t_n477	1171.316	956.81	1404.49	0
t_n478	1092.264	843.1	1345.34	0
t_n479	437.342	250.8	663.39	0
t_n480_CG-FORAMINIFERA-DUP2	672.722	533.5	876.52	[#11]
t_n481	381.846	189.54	640	0
t_n482	2077.304	1691.72	2435.24	0
t_n483	1668.206	1143.24	2143.04	0
t_n484	2528.28	2191.56	2851.31	0
t_n485	2110.93	1667.91	2508.87	0
t_n486	1138.11	278.21	2084.22	0
t_n487	276.173	96.08	569.64	0
t_n488	2454.714	1789.39	3006.12	0
t_n489	2338.503	1660.61	2915.21	0
t_n490	2155.059	1489.56	2752.75	0
t_n491	829.167	44.04	1993.81	0
