Mean_time	Mean_qlow	Mean_qup	Priors
t_n422_ARCHAEPLASTIDA-DUP4	1484.859	1124.98	1775.57	[#6]
t_n423	1139.546	563.3	1632.04	0
t_n424	758.886	157.76	1413.85	0
t_n425_EMBRYOPHYTA-DUP4	474.02	432.68	515.49	[#5]
t_n426	1311.749	856.08	1682.94	0
t_n427	874.89	195.28	1488.92	0
t_n428	436.898	16	1166.23	0
t_n429	1800.408	819.02	2783.36	0
t_n430	1200.791	239.77	2345.14	0
t_n431	601.807	20.89	1735.07	0
t_n432	1883.138	96.15	3804.92	0
t_n433	4294.077	3938.88	4476.32	0
t_n434	4137.9	3655.28	4421.13	0
t_n435	2761.948	652.05	4182.6	0
t_n436	1382.679	52.31	3501.74	0
t_n437	3969.06	3400.13	4346.41	0
t_n438	3800.403	3171.01	4253.09	0
t_n439	3546.7	2765.52	4126.67	0
t_n440	3294.531	2416.92	3976.07	0
t_n441	2966.554	1958.88	3781.89	0
t_n442	2542.821	1400.84	3527.17	0
t_n443	1692.972	363.86	3056.59	0
t_n444	850.779	30.12	2353.27	0
t_n445	1975.115	437.56	3336.88	0
t_n446	985.136	36.54	2623.65	0
t_n447	2473.646	937.31	3643.89	0
t_n448	1646.454	297.27	3152.54	0
t_n449	822.898	27.17	2387.13	0
t_n450	3384.587	2492.85	4058.03	0
t_n451_TG-EUKARYA-ARCH-DUP	2678.338	1889.81	3398.51	[#7]
t_n452_LECA-DUP	1827.644	1628.54	1940.29	[#12]
t_n453	1552.499	985.94	1868.83	0
t_n454	1227.354	667.79	1746.42	0
t_n455_FUNGI-DUP	885.059	422.45	1526.57	[#2]
t_n456	442.634	19.6	1175.97	0
t_n457_METAZOA	593.92	575.74	609.11	[#13]
t_n458_EUMETAZOA-DUP3	574.944	561.79	590.36	[#3]
t_n459	287.973	14.62	560.25	0
t_n460	776.253	37.25	1653.8	0
t_n461	1727.92	1446.78	1895.18	0
t_n462	1624.087	1300.36	1846.95	0
t_n463_ARCHAEPLASTIDA-DUP5	1484.859	1124.98	1775.57	[#6]
t_n464	1139.546	563.3	1632.04	0
t_n465_EMBRYOPHYTA-DUP5	474.02	432.68	515.49	[#5]
t_n466_EUDICOT-MONOCOT-DUP4	187.72	128.12	247.31	[#4]
t_n467	758.886	157.76	1413.85	0
t_n468	380.884	12.95	1075.91	0
t_n469	1311.749	856.08	1682.94	0
t_n470	656.444	31.99	1416.49	0
t_n471	1329.406	782.89	1740.91	0
t_n472	825.394	164.72	1510.73	0
t_n473	321.666	10.7	942.05	0
t_n474_CG-FORAMINIFERA-DUP2	909.314	538.34	1493	[#11]
t_n475	813.444	38.98	1700.04	0
t_n476	1785.188	408.35	3060.04	0
t_n477	892.86	32.49	2399.07	0
t_n478	2705.912	1278.4	3763.67	0
t_n479	2031.362	637.57	3367.33	0
t_n480	1351.454	220.64	2827.92	0
t_n481	672.55	20.8	2069.86	0
t_n482	3576.466	2049.03	4356.2	0
t_n483	2501.813	787.15	4001.69	0
t_n484	1071.734	42.57	2862.8	0
t_n485	1073.352	42.57	2869.14	0
