Mean_time	Mean_qlow	Mean_qup	Priors
t_n284_EUDICOT-MONOCOT	187.717	128.1	247.23	B(0.1250,0.2472,1e-300,0.0250)
t_n285	702.764	144.17	1368.55	0
t_n286	352.976	12.58	1026.94	0
t_n287	1113.708	263.26	1705.49	0
t_n288	554.973	20.4	1415.94	0
t_n289	1426.969	832.82	1809.12	0
t_n290	951.707	212.16	1627.89	0
t_n291	477.841	16.99	1285.4	0
t_n292_CG-FORAMINIFERA	899.25	537.73	1473.07	B(0.5225,1.8910,1e-300,1e-300)
t_n293	913.647	45.58	1796.52	0
t_n294	1803.257	412.62	3038.6	0
t_n295	902.703	33.73	2394.59	0
t_n296	2700.878	1280.39	3762.37	0
t_n297	2026.353	634.97	3356.58	0
t_n298	1353.318	220.92	2825.94	0
t_n299	676.135	20.98	2066.47	0
t_n300	3451.315	1708.52	4362.65	0
t_n301	2586.864	831.95	4047.72	0
t_n302	1291.719	53.57	3274.39	0
t_n303	1292.836	54.22	3267.19	0
t_n304	4364.62	4115.61	4491.08	0
t_n305	4055.008	3462.6	4421.25	0
t_n306	2024.611	98.44	4044.98	0
t_n307	3726.645	3160.76	4263.07	0
t_n308_TG-OXYPHOTOBACTERIA	3370.413	2977.74	3855.97	B(2.945,4.5200,1e-300,1e-300)
t_n309_CG-OXYPHOTOBACTERIA	3106.681	2554.46	3469.38	B(2.0136,3.4480,0.0250,0.0250)
t_n310	2739.334	1982.38	3340.98	0
t_n311	2371.536	1702.34	3125.07	0
t_n312_ARCHAEPLASTIDA-DUP1	1670.916	1455.19	1840.03	B(1.0300,1.8796,1E-300,1E-300)
t_n313	1274.05	602.16	1728.26	0
t_n314_EMBRYOPHYTA-DUP1	473.183	432.58	515.35	B(0.4305,0.5155,1E-300,0.0250)
t_n315_EUDICOT-MONOCOT-DUP1	187.717	128.1	247.23	B(0.1250,0.2472,1E-300,0.0250)
t_n316	850.377	178.09	1534.19	0
t_n317	425.37	14.97	1195.77	0
t_n318	1336.967	659.5	1740.98	0
t_n319	891.262	186.46	1555.39	0
t_n320	445.928	15.99	1223.79	0
t_n321	666.774	30.88	1491	0
t_n322	1895.334	878.36	2838.43	0
t_n323	1265.194	257.92	2416.86	0
t_n324	632.847	22.2	1811.16	0
t_n325	946.108	43.68	2258.24	0
t_n326	1867.75	92.93	3762.03	0
t_n327	4239.489	3881.93	4450.14	0
t_n328	3989.991	3421.13	4357.81	0
t_n329_TG-EUKARYA-MITO	3669.533	2988.11	4155.76	B(1.0856,4.5200,0.0250,1e-300)
t_n330	2893.326	1473.39	3894.35	0
t_n331	1874.193	754.97	3353.7	0
t_n332_FUNGI-DUP1	834.419	441.38	1366.81	B(0.3921,1.8910,1E-300,0.0250)
t_n333_METAZOA	594.016	575.79	609.14	B(0.5740,0.6090,1E-300,0.0250)
t_n334_EUMETAZOA-DUP1	575.236	561.81	590.44	B(0.5611,0.5908,1E-300,0.0250)
t_n335	288.235	14.68	560.63	0
t_n336	1444.452	66.45	3288.53	0
t_n337	2797.638	1737.4	3848.21	0
t_n338_ARCHAEPLASTIDA-DUP2	1670.916	1455.19	1840.03	B(1.0300,1.8796,1E-300,1E-300)
t_n339	1274.097	602.19	1729.2	0
t_n340_EMBRYOPHYTA-DUP2	473.183	432.58	515.35	B(0.4305,0.5155,1E-300,0.0250)
t_n341_EUDICOT-MONOCOT-DUP2	187.717	128.1	247.23	B(0.1250,0.2472,1E-300,0.0250)
t_n342	848.802	174.48	1537.13	0
t_n343	424.644	15.48	1191.16	0
t_n344	837.449	42.21	1663.59	0
t_n345	1399.499	65.77	3202.97	0
t_n346	3190.865	1559.52	4150.35	0
t_n347	1594.869	73.41	3566.09	0
t_n348	2126.474	443.6	3719.26	0
t_n349	1060.422	36	2929.63	0
t_n350	4015.858	3400.74	4376.62	0
t_n351	3792.797	3048.81	4278.79	0
t_n352	3569.589	2739.58	4159.66	0
t_n353	3294.749	2364.6	4007.99	0
t_n354	2191.997	500.93	3590.05	0
t_n355	1097.428	41.03	2866.03	0
t_n356	2964.561	1932.2	3806.68	0
t_n357	2593.895	1481.84	3567.25	0
t_n358	1298.837	61.52	2925.99	0
t_n359	2163.695	1008.16	3264.56	0
t_n360	1079.364	49.56	2596.3	0
t_n361	1621.636	494.93	2850.93	0
t_n362	1082.65	176.77	2355.94	0
t_n363	541.429	16.59	1690.43	0
t_n364	1484.088	71.78	3219.59	0
t_n365	2676.233	1007.74	3850.23	0
t_n366	1786.251	332.04	3357.76	0
t_n367	893.211	29.97	2561.62	0
t_n368_LUCA-DUP	4460.113	4354.62	4512.7	B(3.3470,4.5200,1E-300,1E-300)
t_n369	4367.858	4125.65	4491.5	0
t_n370	4246.175	3892.2	4451.96	0
t_n371	4034.755	3442.27	4381.87	0
t_n372	3798.411	3044.92	4281.19	0
t_n373	3480.662	2541.28	4135.57	0
t_n374	3044.425	1878.3	3925.66	0
t_n375	2434.361	1074.05	3596.36	0
t_n376	1825.424	546.56	3175.3	0
t_n377	911.553	37.29	2443.24	0
t_n378	911.459	35.9	2437.27	0
t_n379	2028.37	459.61	3469.07	0
t_n380	1014.706	37.62	2717.13	0
t_n381	2612.174	986.63	3822.63	0
t_n382	1742.38	320.04	3314.07	0
t_n383	870.924	29.19	2511.85	0
t_n384	3038.261	1485.63	4044.22	0
t_n385	2277.624	723.18	3673.03	0
t_n386	1518.297	251.26	3125.08	0
t_n387	759.302	23.8	2312.79	0
t_n388	2694.901	636.99	4116.06	0
t_n389	1346.516	51.49	3419.08	0
t_n390	3993.589	3421.02	4360.78	0
t_n391_TG-EUKARYA-MITO-DUP	3669.533	2988.11	4155.76	B(1.0856,4.5200,0.0250,1e-300)
t_n392	3258.575	2307.44	3970.49	0
t_n393	2589.303	1326.28	3660.09	0
t_n394	1721.605	735.4	3093.55	0
t_n395_FUNGI-DUP2	834.419	441.38	1366.81	B(0.3921,1.8910,1E-300,0.0250)
t_n396	417.388	19.14	1044.06	0
t_n397_METAZOA	594.016	575.79	609.14	B(0.5740,0.6090,1E-300,0.0250)
t_n398_EUMETAZOA-DUP2	575.236	561.81	590.44	B(0.5611,0.5908,1E-300,0.0250)
t_n399	287.861	14.18	560.83	0
t_n400	1297.378	61.68	2996.72	0
t_n401	2554.314	1697.37	3610.25	0
t_n402_ARCHAEPLASTIDA-DUP3	1670.916	1455.19	1840.03	B(1.0300,1.8796,1E-300,1E-300)
t_n403	1274.676	603.67	1727.7	0
t_n404_EMBRYOPHYTA-DUP3	473.183	432.58	515.35	B(0.4305,0.5155,1E-300,0.0250)
t_n405_EUDICOT-MONOCOT-DUP3	187.717	128.1	247.23	B(0.1250,0.2472,1E-300,0.0250)
t_n406	849.278	176.84	1539.16	0
t_n407	424.811	14.95	1193.34	0
t_n408	1111.628	263.29	1706.24	0
t_n409	554.452	20.92	1408.91	0
t_n410	1279.087	61.46	2928.37	0
t_n411	2572.067	1023.61	3831.72	0
t_n412	1286.293	58.24	3148.95	0
t_n413_CG-FORAMINIFERA-DUP1	899.25	537.73	1473.07	B(0.5225,1.8910,1E-300,1E-300)
t_n414	3197.676	1577.29	4155.25	0
t_n415	1598.444	73.55	3562.55	0
t_n416	2135.282	451.07	3727.31	0
t_n417	1065.53	37.04	2917.87	0
t_n418	4071.064	3487.77	4423.97	0
t_n419	2712.978	642.27	4158.17	0
t_n420	1359.247	51.11	3457.18	0
t_n421	3732.452	3163.42	4266.02	0
t_n422_TG-OXYPHOTOBACTERIA-DUP	3370.413	2977.74	3855.97	B(2.945,4.5200,1E-300,1E-300)
t_n423_CG-OXYPHOTOBACTERIA-DUP	3106.681	2554.46	3469.38	B(2.0136,3.4480,0.0250,0.0250)
t_n424	2712.303	1948.25	3334.98	0
t_n425	2318.058	1677.5	3094.66	0
t_n426_ARCHAEPLASTIDA-DUP4	1670.916	1455.19	1840.03	B(1.0300,1.8796,1E-300,1E-300)
t_n427	1273.974	601.7	1726.99	0
t_n428	848.525	175.94	1536.59	0
t_n429	422.795	15	1192.6	0
t_n430_EMBRYOPHYTA-DUP4	473.183	432.58	515.35	B(0.4305,0.5155,1E-300,0.0250)
t_n431	1252.292	477.86	1726.5	0
t_n432	835.464	155.3	1532.21	0
t_n433	418.939	14.38	1189.57	0
t_n434	1738.712	643.65	2754.4	0
t_n435	1158.103	209.09	2318.84	0
t_n436	580.831	19.22	1719.13	0
t_n437	1863.922	91.11	3769.02	0
t_n438	4310.181	3926.22	4485.95	0
t_n439	4136.689	3615.14	4433.9	0
t_n440	2755.547	646.4	4193.63	0
t_n441	1375.608	52.96	3502.12	0
t_n442	3947.072	3332.16	4353.68	0
t_n443	3757.466	3083.36	4250.87	0
t_n444	3445.255	2551.64	4098.27	0
t_n445	3133.905	2132.25	3918.49	0
t_n446	2686.948	1515.04	3663.66	0
t_n447	2010.22	686.22	3273.41	0
t_n448	1337.607	232.72	2743.75	0
t_n449	667.932	21.24	2020.68	0
t_n450	1791.673	385.25	3192.62	0
t_n451	894.33	31.45	2449.06	0
t_n452	2352.28	870.5	3558.34	0
t_n453	1570.003	288.12	3061.1	0
t_n454	784.482	24.85	2302.2	0
t_n455	3359.019	2506.44	4046.34	0
t_n456_TG-EUKARYA-ARCH-DUP	2702.738	1964.12	3380.26	B(1.6191,3.4480,1E-300,1E-300)
t_n457_LECA-DUP	1893.747	1789.05	2017	B(1.0856,1.8796,0.0250,0.0250)
t_n458	1587.153	1000.99	1917.75	0
t_n459	1218.263	676.71	1763.29	0
t_n460_FUNGI-DUP	834.419	441.38	1366.81	B(0.3921,1.8910,1E-300,0.0250)
t_n461	416.969	18.8	1047.11	0
t_n462_METAZOA	594.016	575.79	609.14	B(0.5740,0.6090,1E-300,0.0250)
t_n463_EUMETAZOA-DUP3	575.236	561.81	590.44	B(0.5611,0.5908,1E-300,0.0250)
t_n464	287.584	14.32	560.79	0
t_n465	794.024	38.53	1695.82	0
t_n466	1824.766	1648.53	1967.58	0
t_n467	1753.48	1552.78	1910.62	0
t_n468_ARCHAEPLASTIDA-DUP5	1670.916	1455.19	1840.03	B(1.0300,1.8796,1E-300,1E-300)
t_n469	1360.705	763.91	1742.24	0
t_n470	1053.253	525.98	1594.32	0
t_n471_EMBRYOPHYTA-DUP5	473.183	432.58	515.35	B(0.4305,0.5155,1E-300,0.0250)
t_n472_EUDICOT-MONOCOT-DUP4	187.717	128.1	247.23	B(0.1250,0.2472,1E-300,0.0250)
t_n473	702.137	145.49	1370.16	0
t_n474	350.62	12.27	1019.66	0
t_n475	1113.718	264.4	1705.86	0
t_n476	558.88	21.71	1419.04	0
t_n477	1426.92	835.58	1809.61	0
t_n478	950.345	210.68	1627.26	0
t_n479	474.288	17.79	1285.69	0
t_n480_CG-FORAMINIFERA-DUP2	899.25	537.73	1473.07	B(0.5225,1.8910,1E-300,1E-300)
t_n481	911.254	44.64	1795.95	0
t_n482	1799.191	415.13	3031.32	0
t_n483	898.494	33.23	2395.87	0
t_n484	2686.838	1285.9	3743.6	0
t_n485	2013.153	629.61	3337.53	0
t_n486	1341.625	221.86	2813.91	0
t_n487	670.236	20.66	2057.58	0
t_n488	3447.115	1698.06	4362.71	0
t_n489	2582.623	829.57	4045.44	0
t_n490	1293.469	54.9	3275.19	0
t_n491	1291.61	53.37	3272.62	0
